enrolment_id,student_id,year_of_enrolment,enrolled_year_level,enrolled_school_id,enrolled_class,flag_current_enrolment
1473_2_2015,1473,2015,0,2,Class_A,0
1474_3_2015,1474,2015,0,3,Class_A,0
1483_3_2015,1483,2015,0,3,Class_A,0
1500_3_2015,1500,2015,0,3,Class_B,0
1504_3_2015,1504,2015,0,3,Class_A,0
1507_3_2015,1507,2015,0,3,Class_B,0
1515_3_2015,1515,2015,0,3,Class_A,0
1522_3_2015,1522,2015,0,3,Class_A,0
1526_3_2015,1526,2015,0,3,Class_A,0
1543_3_2015,1543,2015,0,3,Class_B,0
1544_3_2015,1544,2015,0,3,Class_B,0
1550_3_2015,1550,2015,0,3,Class_A,0
1556_3_2015,1556,2015,0,3,Class_B,0
1557_3_2015,1557,2015,0,3,Class_B,0
1558_3_2015,1558,2015,0,3,Class_A,0
1560_3_2015,1560,2015,0,3,Class_A,0
1578_3_2015,1578,2015,0,3,Class_B,0
1584_3_2015,1584,2015,0,3,Class_B,0
1592_3_2015,1592,2015,0,3,Class_A,0
1599_3_2015,1599,2015,0,3,Class_A,0
1616_3_2015,1616,2015,0,3,Class_A,0
1621_3_2015,1621,2015,0,3,Class_B,0
1622_3_2015,1622,2015,0,3,Class_A,0
1623_3_2015,1623,2015,0,3,Class_A,0
1637_3_2015,1637,2015,0,3,Class_A,0
1640_3_2015,1640,2015,0,3,Class_A,0
1647_3_2015,1647,2015,0,3,Class_A,0
1650_3_2015,1650,2015,0,3,Class_A,0
1652_3_2015,1652,2015,0,3,Class_A,0
1656_3_2015,1656,2015,0,3,Class_B,0
1679_5_2015,1679,2015,2,5,Class_A,0
1680_11_2015,1680,2015,3,11,Class_A,0
1681_2_2015,1681,2015,6,2,Class_A,0
1682_10_2015,1682,2015,5,10,Class_C,0
1683_7_2015,1683,2015,4,7,Class_A,0
1684_0_2015,1684,2015,5,0,Class_C,0
1685_3_2015,1685,2015,3,3,Class_B,0
1686_11_2015,1686,2015,2,11,Class_A,0
1687_0_2015,1687,2015,6,0,Class_A,0
1688_5_2015,1688,2015,2,5,Class_A,0
1689_3_2015,1689,2015,6,3,Class_A,0
1690_5_2015,1690,2015,1,5,Class_A,0
1691_3_2015,1691,2015,6,3,Class_A,0
1692_1_2015,1692,2015,5,1,Class_A,0
1693_11_2015,1693,2015,3,11,Class_A,0
1694_7_2015,1694,2015,5,7,Class_A,0
1695_5_2015,1695,2015,1,5,Class_A,0
1696_10_2015,1696,2015,2,10,Class_A,0
1697_5_2015,1697,2015,1,5,Class_A,0
1698_3_2015,1698,2015,5,3,Class_A,0
1699_11_2015,1699,2015,4,11,Class_A,0
1700_9_2015,1700,2015,5,9,Class_A,0
1701_5_2015,1701,2015,1,5,Class_B,0
1702_5_2015,1702,2015,6,5,Class_A,0
1703_3_2015,1703,2015,5,3,Class_A,0
1704_2_2015,1704,2015,2,2,Class_A,0
1705_2_2015,1705,2015,1,2,Class_A,0
1706_11_2015,1706,2015,1,11,Class_A,0
1707_9_2015,1707,2015,2,9,Class_B,0
1708_2_2015,1708,2015,2,2,Class_A,0
1709_1_2015,1709,2015,5,1,Class_A,0
1710_5_2015,1710,2015,1,5,Class_A,0
1711_7_2015,1711,2015,5,7,Class_B,0
1712_11_2015,1712,2015,4,11,Class_A,0
1713_2_2015,1713,2015,3,2,Class_A,0
1714_1_2015,1714,2015,5,1,Class_A,0
1715_5_2015,1715,2015,6,5,Class_B,0
1716_2_2015,1716,2015,2,2,Class_A,0
1717_10_2015,1717,2015,6,10,Class_C,0
1718_3_2015,1718,2015,4,3,Class_A,0
1719_3_2015,1719,2015,3,3,Class_B,0
1720_5_2015,1720,2015,6,5,Class_A,0
1721_2_2015,1721,2015,4,2,Class_A,0
1722_5_2015,1722,2015,5,5,Class_B,0
1723_10_2015,1723,2015,4,10,Class_C,0
1724_1_2015,1724,2015,5,1,Class_A,0
1725_0_2015,1725,2015,3,0,Class_B,0
1726_9_2015,1726,2015,2,9,Class_B,0
1727_11_2015,1727,2015,4,11,Class_A,0
1728_11_2015,1728,2015,1,11,Class_A,0
1729_1_2015,1729,2015,2,1,Class_A,0
1730_2_2015,1730,2015,6,2,Class_A,0
1731_2_2015,1731,2015,1,2,Class_A,0
1732_7_2015,1732,2015,3,7,Class_B,0
1733_3_2015,1733,2015,5,3,Class_B,0
1734_3_2015,1734,2015,1,3,Class_A,0
1735_2_2015,1735,2015,6,2,Class_A,0
1736_2_2015,1736,2015,6,2,Class_A,0
1737_1_2015,1737,2015,5,1,Class_A,0
1738_7_2015,1738,2015,4,7,Class_B,0
1739_7_2015,1739,2015,5,7,Class_A,0
1740_2_2015,1740,2015,4,2,Class_A,0
1741_9_2015,1741,2015,6,9,Class_A,0
1742_0_2015,1742,2015,2,0,Class_A,0
1743_1_2015,1743,2015,4,1,Class_A,0
1744_5_2015,1744,2015,6,5,Class_A,0
1745_11_2015,1745,2015,3,11,Class_A,0
1746_0_2015,1746,2015,4,0,Class_B,0
1747_11_2015,1747,2015,6,11,Class_A,0
1748_10_2015,1748,2015,2,10,Class_C,0
1749_2_2015,1749,2015,4,2,Class_A,0
1750_2_2015,1750,2015,5,2,Class_A,0
1751_11_2015,1751,2015,2,11,Class_A,0
1752_9_2015,1752,2015,2,9,Class_A,0
1753_0_2015,1753,2015,4,0,Class_A,0
1754_5_2015,1754,2015,3,5,Class_A,0
1755_9_2015,1755,2015,2,9,Class_C,0
1756_5_2015,1756,2015,1,5,Class_A,0
1757_3_2015,1757,2015,6,3,Class_A,0
1758_3_2015,1758,2015,2,3,Class_B,0
1759_0_2015,1759,2015,6,0,Class_A,0
1760_9_2015,1760,2015,3,9,Class_A,0
1761_5_2015,1761,2015,6,5,Class_B,0
1762_1_2015,1762,2015,5,1,Class_A,0
1763_0_2015,1763,2015,3,0,Class_C,0
1764_1_2015,1764,2015,1,1,Class_A,0
1765_10_2015,1765,2015,6,10,Class_C,0
1766_5_2015,1766,2015,5,5,Class_A,0
1767_3_2015,1767,2015,4,3,Class_A,0
1768_1_2015,1768,2015,3,1,Class_A,0
1769_11_2015,1769,2015,6,11,Class_A,0
1770_0_2015,1770,2015,6,0,Class_C,0
1771_2_2015,1771,2015,4,2,Class_A,0
1772_1_2015,1772,2015,3,1,Class_A,0
1773_10_2015,1773,2015,1,10,Class_D,0
1774_5_2015,1774,2015,3,5,Class_B,0
1775_9_2015,1775,2015,1,9,Class_C,0
1776_0_2015,1776,2015,3,0,Class_A,0
1777_3_2015,1777,2015,2,3,Class_B,0
1778_9_2015,1778,2015,2,9,Class_C,0
1779_2_2015,1779,2015,5,2,Class_A,0
1780_11_2015,1780,2015,2,11,Class_A,0
1781_2_2015,1781,2015,2,2,Class_A,0
1782_0_2015,1782,2015,6,0,Class_A,0
1783_9_2015,1783,2015,1,9,Class_C,0
1784_7_2015,1784,2015,3,7,Class_A,0
1785_2_2015,1785,2015,1,2,Class_A,0
1786_9_2015,1786,2015,5,9,Class_A,0
1787_11_2015,1787,2015,2,11,Class_A,0
1788_3_2015,1788,2015,1,3,Class_A,0
1789_0_2015,1789,2015,1,0,Class_A,0
1790_0_2015,1790,2015,4,0,Class_B,0
1791_0_2015,1791,2015,5,0,Class_C,0
1792_11_2015,1792,2015,4,11,Class_A,0
1793_9_2015,1793,2015,3,9,Class_A,0
1794_10_2015,1794,2015,3,10,Class_A,0
1795_2_2015,1795,2015,4,2,Class_A,0
1796_5_2015,1796,2015,5,5,Class_A,0
1797_5_2015,1797,2015,4,5,Class_A,0
1798_11_2015,1798,2015,3,11,Class_A,0
1799_10_2015,1799,2015,4,10,Class_D,0
1800_7_2015,1800,2015,4,7,Class_A,0
1801_7_2015,1801,2015,4,7,Class_B,0
1802_3_2015,1802,2015,2,3,Class_B,0
1803_2_2015,1803,2015,3,2,Class_A,0
1804_11_2015,1804,2015,2,11,Class_A,0
1805_0_2015,1805,2015,4,0,Class_B,0
1806_0_2015,1806,2015,1,0,Class_C,0
1807_7_2015,1807,2015,3,7,Class_B,0
1808_3_2015,1808,2015,5,3,Class_B,0
1809_7_2015,1809,2015,4,7,Class_B,0
1810_5_2015,1810,2015,1,5,Class_A,0
1811_2_2015,1811,2015,2,2,Class_A,0
1812_11_2015,1812,2015,1,11,Class_A,0
1813_10_2015,1813,2015,5,10,Class_C,0
1814_11_2015,1814,2015,6,11,Class_A,0
1815_10_2015,1815,2015,3,10,Class_A,0
1816_2_2015,1816,2015,4,2,Class_A,0
1817_7_2015,1817,2015,2,7,Class_B,0
1818_5_2015,1818,2015,3,5,Class_A,0
1819_11_2015,1819,2015,3,11,Class_A,0
1820_7_2015,1820,2015,6,7,Class_A,0
1821_1_2015,1821,2015,2,1,Class_A,0
1822_0_2015,1822,2015,4,0,Class_C,0
1823_10_2015,1823,2015,6,10,Class_D,0
1824_2_2015,1824,2015,1,2,Class_A,0
1825_5_2015,1825,2015,2,5,Class_B,0
1826_11_2015,1826,2015,6,11,Class_A,0
1827_0_2015,1827,2015,1,0,Class_C,0
1828_11_2015,1828,2015,4,11,Class_A,0
1829_3_2015,1829,2015,5,3,Class_A,0
1830_0_2015,1830,2015,1,0,Class_C,0
1831_0_2015,1831,2015,5,0,Class_B,0
1832_5_2015,1832,2015,2,5,Class_A,0
1833_7_2015,1833,2015,5,7,Class_B,0
1834_0_2015,1834,2015,2,0,Class_B,0
1835_3_2015,1835,2015,1,3,Class_A,0
1836_11_2015,1836,2015,2,11,Class_A,0
1837_9_2015,1837,2015,1,9,Class_B,0
1838_0_2015,1838,2015,2,0,Class_C,0
1839_0_2015,1839,2015,3,0,Class_A,0
1840_7_2015,1840,2015,3,7,Class_B,0
1841_11_2015,1841,2015,1,11,Class_A,0
1842_9_2015,1842,2015,3,9,Class_B,0
1843_0_2015,1843,2015,5,0,Class_B,0
1844_11_2015,1844,2015,5,11,Class_A,0
1845_10_2015,1845,2015,2,10,Class_A,0
1846_0_2015,1846,2015,4,0,Class_B,0
1847_9_2015,1847,2015,6,9,Class_B,0
1848_1_2015,1848,2015,2,1,Class_A,0
1849_0_2015,1849,2015,4,0,Class_C,0
1850_0_2015,1850,2015,5,0,Class_A,0
1851_5_2015,1851,2015,2,5,Class_B,0
1852_2_2015,1852,2015,2,2,Class_A,0
1853_2_2015,1853,2015,3,2,Class_A,0
1854_5_2015,1854,2015,1,5,Class_B,0
1855_3_2015,1855,2015,1,3,Class_B,0
1856_1_2015,1856,2015,1,1,Class_A,0
1857_7_2015,1857,2015,3,7,Class_B,0
1858_7_2015,1858,2015,5,7,Class_B,0
1859_11_2015,1859,2015,1,11,Class_A,0
1860_1_2015,1860,2015,1,1,Class_A,0
1861_9_2015,1861,2015,6,9,Class_B,0
1862_5_2015,1862,2015,6,5,Class_A,0
1863_1_2015,1863,2015,4,1,Class_A,0
1864_7_2015,1864,2015,4,7,Class_B,0
1865_10_2015,1865,2015,5,10,Class_A,0
1866_3_2015,1866,2015,3,3,Class_A,0
1867_5_2015,1867,2015,4,5,Class_B,0
1868_10_2015,1868,2015,4,10,Class_A,0
1869_1_2015,1869,2015,3,1,Class_A,0
1870_5_2015,1870,2015,6,5,Class_B,0
1871_3_2015,1871,2015,1,3,Class_B,0
1872_10_2015,1872,2015,1,10,Class_D,0
1873_7_2015,1873,2015,2,7,Class_B,0
1874_10_2015,1874,2015,5,10,Class_B,0
1875_11_2015,1875,2015,1,11,Class_A,0
1876_11_2015,1876,2015,5,11,Class_A,0
1877_0_2015,1877,2015,1,0,Class_B,0
1878_2_2015,1878,2015,2,2,Class_A,0
1879_11_2015,1879,2015,4,11,Class_A,0
1880_3_2015,1880,2015,1,3,Class_B,0
1881_3_2015,1881,2015,5,3,Class_A,0
1882_10_2015,1882,2015,1,10,Class_B,0
1883_7_2015,1883,2015,4,7,Class_B,0
1884_1_2015,1884,2015,4,1,Class_A,0
1885_5_2015,1885,2015,2,5,Class_B,0
1886_5_2015,1886,2015,3,5,Class_B,0
1887_0_2015,1887,2015,6,0,Class_B,0
1888_9_2015,1888,2015,5,9,Class_B,0
1889_7_2015,1889,2015,5,7,Class_B,0
1890_10_2015,1890,2015,1,10,Class_C,0
1891_0_2015,1891,2015,3,0,Class_A,0
1892_3_2015,1892,2015,6,3,Class_B,0
1893_3_2015,1893,2015,4,3,Class_B,0
1894_2_2015,1894,2015,2,2,Class_A,0
1895_9_2015,1895,2015,2,9,Class_C,0
1896_0_2015,1896,2015,1,0,Class_B,0
1897_0_2015,1897,2015,3,0,Class_A,0
1898_5_2015,1898,2015,3,5,Class_A,0
1899_10_2015,1899,2015,2,10,Class_B,0
1900_2_2015,1900,2015,4,2,Class_A,0
1901_9_2015,1901,2015,2,9,Class_B,0
1902_5_2015,1902,2015,1,5,Class_A,0
1903_9_2015,1903,2015,2,9,Class_C,0
1904_9_2015,1904,2015,3,9,Class_C,0
1905_9_2015,1905,2015,1,9,Class_C,0
1906_11_2015,1906,2015,5,11,Class_A,0
1907_2_2015,1907,2015,6,2,Class_A,0
1908_10_2015,1908,2015,3,10,Class_A,0
1909_5_2015,1909,2015,6,5,Class_B,0
1910_1_2015,1910,2015,2,1,Class_A,0
1911_9_2015,1911,2015,2,9,Class_B,0
1912_5_2015,1912,2015,1,5,Class_B,0
1913_2_2015,1913,2015,6,2,Class_A,0
1914_5_2015,1914,2015,3,5,Class_A,0
1915_9_2015,1915,2015,1,9,Class_C,0
1916_9_2015,1916,2015,6,9,Class_B,0
1917_9_2015,1917,2015,1,9,Class_C,0
1918_9_2015,1918,2015,2,9,Class_A,0
1919_3_2015,1919,2015,6,3,Class_B,0
1920_10_2015,1920,2015,3,10,Class_A,0
1921_3_2015,1921,2015,2,3,Class_B,0
1922_2_2015,1922,2015,6,2,Class_A,0
1923_11_2015,1923,2015,5,11,Class_A,0
1924_5_2015,1924,2015,5,5,Class_B,0
1925_5_2015,1925,2015,3,5,Class_A,0
1926_1_2015,1926,2015,6,1,Class_A,0
1927_11_2015,1927,2015,1,11,Class_A,0
1928_5_2015,1928,2015,2,5,Class_A,0
1929_3_2015,1929,2015,5,3,Class_A,0
1930_7_2015,1930,2015,5,7,Class_A,0
1931_5_2015,1931,2015,2,5,Class_A,0
1932_5_2015,1932,2015,4,5,Class_A,0
1933_7_2015,1933,2015,4,7,Class_B,0
1934_7_2015,1934,2015,6,7,Class_A,0
1935_3_2015,1935,2015,5,3,Class_B,0
1936_10_2015,1936,2015,2,10,Class_D,0
1937_9_2015,1937,2015,2,9,Class_B,0
1938_10_2015,1938,2015,2,10,Class_A,0
1939_1_2015,1939,2015,5,1,Class_A,0
1940_3_2015,1940,2015,3,3,Class_A,0
1941_3_2015,1941,2015,1,3,Class_A,0
1942_3_2015,1942,2015,2,3,Class_B,0
1943_11_2015,1943,2015,3,11,Class_A,0
1944_11_2015,1944,2015,6,11,Class_A,0
1945_5_2015,1945,2015,4,5,Class_B,0
1946_11_2015,1946,2015,4,11,Class_A,0
1947_0_2015,1947,2015,4,0,Class_C,0
1948_11_2015,1948,2015,1,11,Class_A,0
1949_3_2015,1949,2015,3,3,Class_B,0
1950_1_2015,1950,2015,1,1,Class_A,0
1951_3_2015,1951,2015,2,3,Class_B,0
1952_1_2015,1952,2015,4,1,Class_A,0
1953_7_2015,1953,2015,5,7,Class_A,0
1954_11_2015,1954,2015,3,11,Class_A,0
1955_9_2015,1955,2015,1,9,Class_A,0
1956_1_2015,1956,2015,3,1,Class_A,0
1957_10_2015,1957,2015,3,10,Class_C,0
1958_5_2015,1958,2015,2,5,Class_B,0
1959_9_2015,1959,2015,4,9,Class_B,0
1960_5_2015,1960,2015,2,5,Class_B,0
1961_3_2015,1961,2015,5,3,Class_A,0
1962_11_2015,1962,2015,4,11,Class_A,0
1963_5_2015,1963,2015,5,5,Class_A,0
1964_9_2015,1964,2015,1,9,Class_A,0
1965_9_2015,1965,2015,2,9,Class_A,0
1966_11_2015,1966,2015,6,11,Class_A,0
1967_0_2015,1967,2015,5,0,Class_B,0
1968_9_2015,1968,2015,6,9,Class_C,0
1969_2_2015,1969,2015,1,2,Class_A,0
1970_5_2015,1970,2015,5,5,Class_B,0
1971_5_2015,1971,2015,1,5,Class_B,0
1972_10_2015,1972,2015,4,10,Class_D,0
1973_2_2015,1973,2015,6,2,Class_A,0
1974_10_2015,1974,2015,2,10,Class_A,0
1975_9_2015,1975,2015,1,9,Class_B,0
1976_7_2015,1976,2015,4,7,Class_A,0
1977_10_2015,1977,2015,2,10,Class_D,0
1978_1_2015,1978,2015,3,1,Class_A,0
1979_9_2015,1979,2015,1,9,Class_C,0
1980_10_2015,1980,2015,6,10,Class_A,0
1981_5_2015,1981,2015,3,5,Class_A,0
1983_5_2015,1983,2015,2,5,Class_B,0
1984_5_2015,1984,2015,2,5,Class_B,0
1985_5_2015,1985,2015,5,5,Class_A,0
1986_5_2015,1986,2015,5,5,Class_B,0
1987_5_2015,1987,2015,1,5,Class_B,0
1988_5_2015,1988,2015,3,5,Class_B,0
1989_5_2015,1989,2015,4,5,Class_B,0
1990_5_2015,1990,2015,1,5,Class_B,0
1991_5_2015,1991,2015,5,5,Class_A,0
1993_5_2015,1993,2015,5,5,Class_A,0
1996_5_2015,1996,2015,4,5,Class_B,0
1997_5_2015,1997,2015,3,5,Class_B,0
1998_5_2015,1998,2015,3,5,Class_B,0
1999_5_2015,1999,2015,4,5,Class_A,0
2000_5_2015,2000,2015,1,5,Class_B,0
2001_5_2015,2001,2015,2,5,Class_A,0
2002_5_2015,2002,2015,5,5,Class_A,0
2004_5_2015,2004,2015,5,5,Class_A,0
2006_5_2015,2006,2015,2,5,Class_A,0
2009_5_2015,2009,2015,1,5,Class_B,0
2010_5_2015,2010,2015,1,5,Class_B,0
2011_5_2015,2011,2015,2,5,Class_A,0
2012_5_2015,2012,2015,1,5,Class_A,0
2013_5_2015,2013,2015,4,5,Class_B,0
2014_5_2015,2014,2015,2,5,Class_B,0
2017_5_2015,2017,2015,6,5,Class_A,0
2018_5_2015,2018,2015,5,5,Class_B,0
2020_5_2015,2020,2015,6,5,Class_A,0
2021_5_2015,2021,2015,4,5,Class_A,0
2024_5_2015,2024,2015,5,5,Class_B,0
2025_5_2015,2025,2015,6,5,Class_A,0
2026_5_2015,2026,2015,4,5,Class_A,0
2027_5_2015,2027,2015,4,5,Class_A,0
2030_5_2015,2030,2015,5,5,Class_A,0
2032_5_2015,2032,2015,5,5,Class_A,0
2033_5_2015,2033,2015,1,5,Class_B,0
2034_5_2015,2034,2015,3,5,Class_A,0
2036_5_2015,2036,2015,1,5,Class_B,0
2037_5_2015,2037,2015,6,5,Class_A,0
2038_5_2015,2038,2015,6,5,Class_B,0
2040_5_2015,2040,2015,1,5,Class_B,0
2046_5_2015,2046,2015,0,5,Class_A,0
2050_5_2015,2050,2015,5,5,Class_B,0
2052_5_2015,2052,2015,6,5,Class_B,0
2053_5_2015,2053,2015,6,5,Class_A,0
2059_5_2015,2059,2015,3,5,Class_A,0
2060_5_2015,2060,2015,3,5,Class_A,0
2063_5_2015,2063,2015,4,5,Class_A,0
2064_5_2015,2064,2015,1,5,Class_A,0
2066_5_2015,2066,2015,0,5,Class_B,0
2067_5_2015,2067,2015,3,5,Class_B,0
2068_5_2015,2068,2015,5,5,Class_A,0
2070_5_2015,2070,2015,6,5,Class_B,0
2071_5_2015,2071,2015,2,5,Class_B,0
2073_5_2015,2073,2015,5,5,Class_A,0
2074_5_2015,2074,2015,6,5,Class_B,0
2077_5_2015,2077,2015,2,5,Class_B,0
2080_5_2015,2080,2015,4,5,Class_A,0
2081_5_2015,2081,2015,4,5,Class_A,0
2082_5_2015,2082,2015,0,5,Class_B,0
2083_5_2015,2083,2015,3,5,Class_B,0
2086_5_2015,2086,2015,5,5,Class_B,0
2089_5_2015,2089,2015,0,5,Class_B,0
2090_5_2015,2090,2015,3,5,Class_A,0
2091_5_2015,2091,2015,1,5,Class_B,0
2092_5_2015,2092,2015,5,5,Class_B,0
2093_5_2015,2093,2015,2,5,Class_A,0
2095_5_2015,2095,2015,5,5,Class_A,0
2097_5_2015,2097,2015,2,5,Class_A,0
2098_5_2015,2098,2015,4,5,Class_A,0
2099_5_2015,2099,2015,2,5,Class_B,0
2103_5_2015,2103,2015,0,5,Class_B,0
2107_5_2015,2107,2015,0,5,Class_A,0
2108_5_2015,2108,2015,1,5,Class_B,0
2109_5_2015,2109,2015,1,5,Class_A,0
2110_5_2015,2110,2015,6,5,Class_A,0
2111_5_2015,2111,2015,6,5,Class_A,0
2113_5_2015,2113,2015,1,5,Class_A,0
2114_5_2015,2114,2015,3,5,Class_B,0
2116_5_2015,2116,2015,4,5,Class_B,0
2117_5_2015,2117,2015,1,5,Class_B,0
2120_5_2015,2120,2015,3,5,Class_A,0
2122_5_2015,2122,2015,5,5,Class_A,0
2123_5_2015,2123,2015,2,5,Class_A,0
2125_5_2015,2125,2015,3,5,Class_A,0
2130_5_2015,2130,2015,2,5,Class_B,0
2131_5_2015,2131,2015,2,5,Class_A,0
2132_5_2015,2132,2015,2,5,Class_A,0
2133_5_2015,2133,2015,5,5,Class_B,0
2134_5_2015,2134,2015,2,5,Class_B,0
2135_5_2015,2135,2015,1,5,Class_B,0
2137_5_2015,2137,2015,2,5,Class_A,0
2138_5_2015,2138,2015,2,5,Class_A,0
2139_5_2015,2139,2015,1,5,Class_B,0
2141_5_2015,2141,2015,3,5,Class_B,0
2143_5_2015,2143,2015,5,5,Class_B,0
2144_5_2015,2144,2015,3,5,Class_B,0
2145_5_2015,2145,2015,0,5,Class_A,0
2146_5_2015,2146,2015,1,5,Class_A,0
2147_5_2015,2147,2015,5,5,Class_B,0
2148_5_2015,2148,2015,4,5,Class_A,0
2149_5_2015,2149,2015,2,5,Class_A,0
2153_5_2015,2153,2015,0,5,Class_B,0
2157_5_2015,2157,2015,3,5,Class_A,0
2158_5_2015,2158,2015,6,5,Class_A,0
2160_5_2015,2160,2015,6,5,Class_A,0
2163_5_2015,2163,2015,3,5,Class_A,0
2164_5_2015,2164,2015,4,5,Class_B,0
2165_5_2015,2165,2015,4,5,Class_A,0
2168_5_2015,2168,2015,6,5,Class_A,0
2171_5_2015,2171,2015,6,5,Class_A,0
2172_5_2015,2172,2015,1,5,Class_A,0
2174_5_2015,2174,2015,0,5,Class_A,0
2175_5_2015,2175,2015,3,5,Class_A,0
2176_5_2015,2176,2015,2,5,Class_B,0
2177_5_2015,2177,2015,2,5,Class_A,0
2180_5_2015,2180,2015,1,5,Class_A,0
2183_5_2015,2183,2015,4,5,Class_A,0
2185_5_2015,2185,2015,6,5,Class_B,0
2186_5_2015,2186,2015,6,5,Class_A,0
2189_5_2015,2189,2015,1,5,Class_B,0
2190_5_2015,2190,2015,2,5,Class_B,0
2193_5_2015,2193,2015,1,5,Class_B,0
2195_5_2015,2195,2015,5,5,Class_B,0
2196_5_2015,2196,2015,1,5,Class_B,0
2197_5_2015,2197,2015,3,5,Class_B,0
2198_5_2015,2198,2015,2,5,Class_B,0
2201_5_2015,2201,2015,3,5,Class_A,0
2202_5_2015,2202,2015,6,5,Class_B,0
2204_5_2015,2204,2015,1,5,Class_A,0
2205_5_2015,2205,2015,2,5,Class_A,0
2207_5_2015,2207,2015,6,5,Class_A,0
2209_5_2015,2209,2015,5,5,Class_A,0
2210_5_2015,2210,2015,3,5,Class_B,0
2211_5_2015,2211,2015,3,5,Class_B,0
2214_5_2015,2214,2015,2,5,Class_B,0
2215_5_2015,2215,2015,1,5,Class_A,0
2216_5_2015,2216,2015,3,5,Class_B,0
2217_5_2015,2217,2015,1,5,Class_A,0
2220_5_2015,2220,2015,6,5,Class_A,0
2224_5_2015,2224,2015,3,5,Class_A,0
2225_5_2015,2225,2015,0,5,Class_A,0
2227_5_2015,2227,2015,5,5,Class_A,0
2228_5_2015,2228,2015,5,5,Class_A,0
2233_5_2015,2233,2015,4,5,Class_A,0
2235_5_2015,2235,2015,3,5,Class_B,0
2237_5_2015,2237,2015,1,5,Class_B,0
2239_5_2015,2239,2015,3,5,Class_A,0
2240_5_2015,2240,2015,6,5,Class_B,0
2242_5_2015,2242,2015,2,5,Class_A,0
2243_5_2015,2243,2015,6,5,Class_A,0
2246_5_2015,2246,2015,0,5,Class_B,0
2249_5_2015,2249,2015,6,5,Class_A,0
2260_5_2015,2260,2015,3,5,Class_B,0
2261_5_2015,2261,2015,4,5,Class_B,0
2263_5_2015,2263,2015,5,5,Class_A,0
2264_5_2015,2264,2015,3,5,Class_B,0
2265_5_2015,2265,2015,5,5,Class_A,0
2267_5_2015,2267,2015,6,5,Class_A,0
2268_5_2015,2268,2015,3,5,Class_A,0
2273_5_2015,2273,2015,0,5,Class_B,0
2275_5_2015,2275,2015,4,5,Class_B,0
2277_5_2015,2277,2015,3,5,Class_A,0
2278_5_2015,2278,2015,2,5,Class_B,0
2281_5_2015,2281,2015,0,5,Class_A,0
2284_5_2015,2284,2015,5,5,Class_B,0
2286_5_2015,2286,2015,6,5,Class_B,0
2288_5_2015,2288,2015,1,5,Class_A,0
2292_5_2015,2292,2015,4,5,Class_B,0
2293_5_2015,2293,2015,1,5,Class_A,0
2295_5_2015,2295,2015,2,5,Class_A,0
2296_5_2015,2296,2015,1,5,Class_B,0
2297_5_2015,2297,2015,4,5,Class_B,0
2298_5_2015,2298,2015,5,5,Class_B,0
2301_5_2015,2301,2015,5,5,Class_A,0
2303_5_2015,2303,2015,5,5,Class_B,0
2305_5_2015,2305,2015,0,5,Class_B,0
2306_5_2015,2306,2015,1,5,Class_A,0
2308_5_2015,2308,2015,5,5,Class_B,0
2310_5_2015,2310,2015,3,5,Class_A,0
2312_5_2015,2312,2015,0,5,Class_B,0
2314_5_2015,2314,2015,0,5,Class_A,0
2316_5_2015,2316,2015,6,5,Class_B,0
2319_5_2015,2319,2015,3,5,Class_B,0
2321_5_2015,2321,2015,2,5,Class_A,0
2322_5_2015,2322,2015,5,5,Class_B,0
2323_5_2015,2323,2015,2,5,Class_A,0
2328_5_2015,2328,2015,4,5,Class_A,0
2329_5_2015,2329,2015,2,5,Class_A,0
2331_5_2015,2331,2015,2,5,Class_B,0
2332_5_2015,2332,2015,3,5,Class_A,0
2333_5_2015,2333,2015,2,5,Class_A,0
2334_5_2015,2334,2015,5,5,Class_B,0
2335_5_2015,2335,2015,3,5,Class_A,0
2339_5_2015,2339,2015,3,5,Class_B,0
2340_5_2015,2340,2015,2,5,Class_A,0
2343_5_2015,2343,2015,2,5,Class_A,0
2344_5_2015,2344,2015,5,5,Class_B,0
2346_5_2015,2346,2015,6,5,Class_B,0
2348_5_2015,2348,2015,3,5,Class_B,0
2349_5_2015,2349,2015,0,5,Class_B,0
2350_5_2015,2350,2015,3,5,Class_A,0
2351_5_2015,2351,2015,2,5,Class_A,0
2352_5_2015,2352,2015,3,5,Class_B,0
2353_5_2015,2353,2015,6,5,Class_B,0
2354_5_2015,2354,2015,2,5,Class_A,0
2355_5_2015,2355,2015,5,5,Class_A,0
2356_5_2015,2356,2015,6,5,Class_B,0
2358_5_2015,2358,2015,6,5,Class_A,0
2359_5_2015,2359,2015,6,5,Class_B,0
2360_5_2015,2360,2015,3,5,Class_B,0
2362_5_2015,2362,2015,2,5,Class_A,0
2363_5_2015,2363,2015,1,5,Class_B,0
2364_5_2015,2364,2015,4,5,Class_B,0
2365_5_2015,2365,2015,1,5,Class_A,0
2366_5_2015,2366,2015,4,5,Class_B,0
2369_5_2015,2369,2015,4,5,Class_B,0
2370_5_2015,2370,2015,3,5,Class_A,0
2371_5_2015,2371,2015,2,5,Class_B,0
2372_5_2015,2372,2015,0,5,Class_B,0
2374_5_2015,2374,2015,3,5,Class_B,0
2375_5_2015,2375,2015,3,5,Class_B,0
2377_5_2015,2377,2015,4,5,Class_A,0
2378_5_2015,2378,2015,3,5,Class_A,0
